,PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
1943,107342970,UG,BS   ,Bachelor of Science,4/29/22,BSGRD,Graphic Design
1944,90269760,UG,BS   ,Bachelor of Science,12/7/23,BSBIC,Biochemistry
1945,85233050,UG,AA   ,Associate of Arts,12/20/22,AAGN,General Education
1946,90272420,UG,BS   ,Bachelor of Science,12/12/23,BSMP,MINISTRY: PASTORAL MINISTRY
1947,90276410,UG,BSW  ,Bachelor of Social Work,5/2/23,BSW,Social Work
1948,90076910,UG,BS   ,Bachelor of Science,8/23/22,BSMLM,Ministerial Leadership: Christian Ministry (SN)
1949,90277740,UG,BS   ,Bachelor of Science,4/28/22,BSMGT,Management
1950,77557620,UG,BS   ,Bachelor of Science,5/3/22,BSPSY,Psychology
1951,77569590,UG,BA   ,Bachelor of Arts,4/24/20,BAENG,ENGLISH
1952,77570920,UG,BS   ,Bachelor of Science,12/15/22,BSPSO,PSYCHOLOGY (SN)
1953,94167990,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
1954,74688810,UG,BS   ,Bachelor of Science,8/12/22,BSMGT,Management
1955,90291040,UG,AA   ,Associate of Arts,12/12/23,AAGN,General Education
1956,19207860,UG,BS   ,Bachelor of Science,10/22/21,BSMLM,Ministerial Leadership: Christian Ministry (SN)
1957,77630770,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
1958,77632100,UG,BS   ,Bachelor of Science,4/28/22,BSPR,PUBLIC RELATIONS
1959,77638750,UG,BS   ,Bachelor of Science,4/28/22,BSCOM,COMMUNICATION
1960,70249270,UG,BS   ,Bachelor of Science,12/15/22,BSKPT,Kinesiology: Pre-Physical Therapy
1961,81007640,UG,AA   ,Associate of Arts,12/15/22,AAGN,General Education
1962,48897450,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
1963,37916970,UG,BS   ,Bachelor of Science,6/28/22,BPMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (PA-O)
1964,77645400,UG,BS   ,Bachelor of Science,4/30/21,BSFIN,Finance
1965,77650720,UG,AML  ,Assoc Min Leadership,7/31/20,AML,Ministerial Leadership (SN)
1966,77654710,UG,BS   ,Bachelor of Science,4/24/20,BSHUS,Human Services (SN)
1967,57760570,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
1968,53767910,UG,BS   ,Bachelor of Science,5/4/18,BSACT,Accounting
1969,54037900,UG,BS   ,Bachelor of Science,5/4/18,BSN,Nursing
1970,54039230,UG,BS   ,Bachelor of Science,1/31/18,BSMGT,Management
1971,77685300,UG,BS   ,Bachelor of Science,6/21/23,BSKPT,Kinesiology: Pre-Physical Therapy
1972,75567940,UG,BS   ,Bachelor of Science,5/3/22,BSHUS,Human Services (SN)
1973,77714560,UG,BS   ,Bachelor of Science,5/3/22,BSFLM,Film Production
1974,45220,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
1975,50901760,UG,BS   ,Bachelor of Science,8/31/18,BSFLM,Film Production
1976,50903090,UG,BS   ,Bachelor of Science,4/26/19,BSBPL,Business & Professional Leadership (SN)
1977,51850050,UG,BS   ,Bachelor of Science,3/31/18,BSSMB,SPORT MANAGEMENT: BUSINESS
1978,77750470,UG,BS   ,Bachelor of Science,4/27/23,BSBIM,Biology: Medical Sciences
1979,57438710,UG,BS   ,Bachelor of Science,12/10/20,BSKEX,Kinesiology: Exercise Science
1980,57440040,UG,BS   ,Bachelor of Science,8/31/18,BSCOM,COMMUNICATION
1981,57441370,UG,BS   ,Bachelor of Science,12/14/18,BSLDO,Organizational Leadership (SN)
1982,51451050,UG,BS   ,Bachelor of Science,8/31/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1983,51453710,UG,BS   ,Bachelor of Science,12/13/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
1984,51456370,UG,BS   ,Bachelor of Science,6/30/19,BSCRM,Criminal Justice
1985,51481640,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
1986,1014790,UG,BS   ,Bachelor of Science,4/26/19,BSLGS,Legal Studies
1987,1022770,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
1988,99110270,UG,AML  ,Assoc Min Leadership,10/27/21,AAMLO,MINISTERIAL LEADERSHIP (SN)
1989,77767760,UG,BS   ,Bachelor of Science,12/7/23,BSCSD,Communication Sciences & Disorders
1990,77785050,UG,AA   ,Associate of Arts,4/24/20,AAGN,General Education
1991,48447910,UG,BS   ,Bachelor of Science,4/24/20,BSPMN,PRACTICAL MINISTRIES
1992,48449240,UG,BS   ,Bachelor of Science,5/4/18,BSLGS,Legal Studies
1993,47977090,UG,BS   ,Bachelor of Science,5/4/18,BSN,Nursing
1994,57122170,UG,BA   ,Bachelor of Arts,12/14/18,BAICS,INTERCULTURAL STUDIES
1995,57123500,UG,BM   ,Bachelor of Music,6/10/20,BMPP,MUSIC PERFORMANCE: PIANO
1996,51884630,UG,BS   ,Bachelor of Science,12/14/18,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
1997,51885960,UG,BS   ,Bachelor of Science,4/24/20,BSCTS,MANAGEMENT INFORMATION SYSTEMS
1998,61061630,UG,BS   ,Bachelor of Science,4/30/21,BSCHM,CHURCH MUSIC
1999,51889950,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
2000,50595860,UG,BS   ,Bachelor of Science,5/4/18,BSSMC,SPORT MANAGEMENT: COACHING
2001,57909530,UG,BS   ,Bachelor of Science,2/28/21,BSCRM,Criminal Justice
2002,51999010,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
2003,50702260,UG,AA   ,Associate of Arts,1/26/23,AAGN,General Education
2004,50706250,UG,BS   ,Bachelor of Science,12/10/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
2005,50707580,UG,BS   ,Bachelor of Science,4/26/19,BSSMC,SPORT MANAGEMENT: COACHING
2006,52930010,UG,BS   ,Bachelor of Science,5/4/18,BSN,Nursing
2007,66914960,UG,BS   ,Bachelor of Science,4/24/20,BSCRM,Criminal Justice
2008,54071150,UG,BS   ,Bachelor of Science,4/30/21,BSINB,International Business
2009,66926930,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
2010,66932250,UG,BS   ,Bachelor of Science,4/30/21,BSLDR,Organizational Leadership
2011,66938900,UG,BS   ,Bachelor of Science,12/8/22,BSKEX,Kinesiology: Exercise Science
2012,66942890,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
2013,64562190,UG,BS   ,Bachelor of Science,4/30/21,BSMKT,Marketing
2014,66945550,UG,BS   ,Bachelor of Science,12/13/19,BSMGT,Management
2015,66946880,UG,BBA  ,Bachelor of Busi Admin,12/15/22,BBA,Business Administration (SN)
2016,86101540,UG,BS   ,Bachelor of Science,5/2/23,BSFLM,Film Production
2017,86102870,UG,BA   ,Bachelor of Arts,4/29/22,BAVAR,Visual Arts
2018,49779240,UG,BS   ,Bachelor of Science,8/31/18,BSPMN,PRACTICAL MINISTRIES
2019,25649050,UG,BS   ,Bachelor of Science,5/4/18,BSPSO,PSYCHOLOGY (SN)
2020,57471960,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
2021,57473290,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
2022,51601340,UG,BBA  ,Bachelor of Busi Admin,4/26/19,BBA,Business Administration (SN)
2023,51606660,UG,BA   ,Bachelor of Arts,4/26/19,BABS,BIBLICAL STUDIES
2024,52937990,UG,BS   ,Bachelor of Science,2/28/18,BSJPR,JOURNALISM: PUBLIC RELATIONS
2025,57553090,UG,BS   ,Bachelor of Science,6/12/20,BSMUB,MUSIC BUSINESS
2026,57554420,UG,BS   ,Bachelor of Science,4/26/19,BSCOM,COMMUNICATION
2027,57557080,UG,BS   ,Bachelor of Science,4/26/19,BSCRM,Criminal Justice
2028,57558410,UG,BS   ,Bachelor of Science,4/26/19,BSGRD,Graphic Design
2029,44749180,UG,BS   ,Bachelor of Science,12/14/18,BSCOM,COMMUNICATION
2030,44753170,UG,BS   ,Bachelor of Science,3/7/23,BSGSU,GENERAL STUDIES (SN)
2031,44754500,UG,BS   ,Bachelor of Science,4/30/18,ELEMK,Elementary Education
2032,4474120,UG,BS   ,Bachelor of Science,6/30/19,BSMUB,MUSIC BUSINESS
2033,66950870,UG,ACM  ,Assoc Christian Ministry,12/14/18,ACM,Christian Ministry (SN)
2034,66973480,UG,BS   ,Bachelor of Science,12/13/19,BSCMS,Communication & Mass Media (SN)
2035,132253870,UG,BS   ,Bachelor of Science,12/7/23,BSMGT,Management
2036,86116170,UG,AML  ,Assoc Min Leadership,4/30/21,AML,Ministerial Leadership (SN)
2037,70974120,UG,BS   ,Bachelor of Science,9/7/21,BSPSO,PSYCHOLOGY (SN)
2038,57328320,UG,BM   ,Bachelor of Music,6/30/19,BMPV,MUSIC PERFORMANCE: VOCAL
2039,57330980,UG,BS   ,Bachelor of Science,12/14/18,BSLDR,Organizational Leadership
2040,43449770,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
2041,43451100,UG,BA   ,Bachelor of Arts,12/14/18,BABS,BIBLICAL STUDIES
2042,43453760,UG,BS   ,Bachelor of Science,4/26/19,BSDJR,DIGITAL JOURNALISM
2043,43455090,UG,BA   ,Bachelor of Arts,5/4/18,BAICS,INTERCULTURAL STUDIES
2044,43460410,UG,BA   ,Bachelor of Arts,8/31/18,BAEIC,ENGLISH & INTERCULTURAL STUDIES
2045,43461740,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
2046,51556120,UG,BS   ,Bachelor of Science,12/14/18,BSSML,SPORT MANAGEMENT: LEADERSHIP
2047,964250,UG,BA   ,Bachelor of Arts,4/26/19,BAICS,INTERCULTURAL STUDIES
2048,50813980,UG,BS   ,Bachelor of Science,8/31/18,BSLDO,Organizational Leadership (SN)
2049,50815310,UG,BS   ,Bachelor of Science,5/4/18,BSBIO,General Biology
2050,50817970,UG,BS   ,Bachelor of Science,12/14/18,BSKEX,Kinesiology: Exercise Science
2051,50819300,UG,BS   ,Bachelor of Science,4/26/19,BSLDR,Organizational Leadership
2052,4483430,UG,BS   ,Bachelor of Science,5/4/18,BSACT,Accounting
2053,44762480,UG,BS   ,Bachelor of Science,8/31/18,BSPR,PUBLIC RELATIONS
2054,51707740,UG,BS   ,Bachelor of Science,8/31/21,BSGSU,GENERAL STUDIES (SN)
2055,51714390,UG,BS   ,Bachelor of Science,7/31/19,BSBCT,BROADCASTING
2056,66984120,UG,BS   ,Bachelor of Science,4/24/20,BSLGS,Legal Studies
2057,66990770,UG,BS   ,Bachelor of Science,4/26/19,BSMKT,Marketing
2058,66992100,UG,BS   ,Bachelor of Science,8/31/19,BSMGT,Management
2059,66996090,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
2060,66997420,UG,BS   ,Bachelor of Science,5/3/22,ESED5,Exceptional Student Education 4/1
2061,66998750,UG,BS   ,Bachelor of Science,12/13/19,ELEMK,Elementary Education
2062,67006730,UG,BS   ,Bachelor of Science,12/15/22,BSPSO,PSYCHOLOGY (SN)
2063,67008060,UG,BS   ,Bachelor of Science,4/26/19,BSFLM,Film Production
2064,66970820,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
2065,67014710,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
2066,67021360,UG,BBA  ,Bachelor of Busi Admin,6/30/19,BBA,Business Administration (SN)
2067,98156660,UG,BS   ,Bachelor of Science,5/2/23,BSKEX,Kinesiology: Exercise Science
2068,70994070,UG,BS   ,Bachelor of Science,1/20/23,BSLDO,Organizational Leadership (SN)
2069,51725030,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
2070,51731680,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
2071,45019170,UG,BS   ,Bachelor of Science,7/31/18,SDMAT,Secondary Mathematics
2072,45020500,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
2073,57506540,UG,BS   ,Bachelor of Science,12/14/18,BSMGT,Management
2074,57507870,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
2075,60056150,UG,BA   ,Bachelor of Arts,12/13/19,BAVAR,Visual Arts
2076,59880590,UG,BS   ,Bachelor of Science,12/13/19,BSPSY,Psychology
2077,49461370,UG,BA   ,Bachelor of Arts,3/31/18,BAEIC,ENGLISH & INTERCULTURAL STUDIES
2078,43542870,UG,BBA  ,Bachelor of Busi Admin,12/14/18,BBABA,BUSINESS ADMINISTRATION: BUSINESS ANALYSIS
2079,24206000,UG,BS   ,Bachelor of Science,12/10/20,BSPSO,PSYCHOLOGY (SN)
2080,67024020,UG,BS   ,Bachelor of Science,3/20/21,BSLDO,Organizational Leadership (SN)
2081,67050620,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
2082,67051950,UG,BS   ,Bachelor of Science,4/30/21,BSBPX,BUSINESS & PROFESSIONAL LEADERSHIP (SN)
2083,67053280,UG,BS   ,Bachelor of Science,4/26/19,BSCRO,Criminal Justice (SN)
2084,57692740,UG,BS   ,Bachelor of Science,12/14/18,BSFLM,Film Production
2085,57694070,UG,BS   ,Bachelor of Science,12/14/18,BSSMB,SPORT MANAGEMENT: BUSINESS
2086,57699390,UG,BS   ,Bachelor of Science,12/14/18,BSLGS,Legal Studies
2087,57703380,UG,BS   ,Bachelor of Science,12/13/19,BSPMN,PRACTICAL MINISTRIES
2088,57704710,UG,BS   ,Bachelor of Science,4/26/19,BSPMN,PRACTICAL MINISTRIES
2089,6632710,UG,BM   ,Bachelor of Music,8/31/19,BMPV,MUSIC PERFORMANCE: VOCAL
2090,51517550,UG,BS   ,Bachelor of Science,12/13/19,BSBPL,Business & Professional Leadership (SN)
2091,51518880,UG,BS   ,Bachelor of Science,12/17/20,BSCOM,COMMUNICATION
2092,51520210,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
2093,51524200,UG,BS   ,Bachelor of Science,4/26/19,BSMLX,MINISTERIAL LEADERSHIP (SN)
2094,51866010,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
2095,67075890,UG,AML  ,Assoc Min Leadership,4/26/19,AML,Ministerial Leadership (SN)
2096,67082540,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
2097,67083870,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
2098,67095840,UG,BS   ,Bachelor of Science,12/17/20,ELEMK,Elementary Education
2099,71170960,UG,BS   ,Bachelor of Science,6/30/21,BSBPL,Business & Professional Leadership (SN)
2100,51940490,UG,BS   ,Bachelor of Science,12/17/20,BSSMC,SPORT MANAGEMENT: COACHING
2101,57373540,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
2102,51252880,UG,BS   ,Bachelor of Science,5/4/18,BSCRM,Criminal Justice
2103,48458550,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
2104,48462540,UG,BS   ,Bachelor of Science,4/26/19,BSCMS,Communication & Mass Media (SN)
2105,67123770,UG,BS   ,Bachelor of Science,4/24/20,BSCMS,Communication & Mass Media (SN)
2106,71182930,UG,BBA  ,Bachelor of Busi Admin,8/31/19,BBA,Business Administration (SN)
2107,71189580,UG,BS   ,Bachelor of Science,10/31/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
2108,71201550,UG,BS   ,Bachelor of Science,4/24/20,BSMKT,Marketing
2109,71205540,UG,BS   ,Bachelor of Science,4/24/20,BSPR,PUBLIC RELATIONS
2110,71206870,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
2111,71212190,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
2112,71221500,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
2113,45214680,UG,BS   ,Bachelor of Science,12/14/18,BIOPR,BIOLOGY: PRE-MED
2114,57566390,UG,BS   ,Bachelor of Science,3/11/22,BSLDO,Organizational Leadership (SN)
2115,55685770,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
2116,55688430,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
2117,55689760,UG,BS   ,Bachelor of Science,12/13/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
2118,53924850,UG,BS   ,Bachelor of Science,12/14/18,BSN,Nursing
2119,54756100,UG,BA   ,Bachelor of Arts,5/4/18,BACOM,COMMUNICATION
2120,50766100,UG,BS   ,Bachelor of Science,12/13/19,BIOPR,BIOLOGY: PRE-MED
2121,50522710,UG,BSW  ,Bachelor of Social Work,6/30/19,BSW,Social Work
2122,50526700,UG,BS   ,Bachelor of Science,4/24/20,ESED5,Exceptional Student Education 4/1
2123,52030930,UG,BS   ,Bachelor of Science,4/26/19,ESED5,Exceptional Student Education 4/1
2124,52038910,UG,BS   ,Bachelor of Science,12/14/18,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
2125,67158350,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
2126,67168990,UG,BS   ,Bachelor of Science,5/3/22,BSMLM,Ministerial Leadership: Christian Ministry (SN)
2127,67172980,UG,BS   ,Bachelor of Science,8/20/20,BSLDR,Organizational Leadership
2128,67174310,UG,BS   ,Bachelor of Science,4/30/21,BSGRD,Graphic Design
2129,67175640,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
2130,67182290,UG,BS   ,Bachelor of Science,8/31/19,BSPSO,PSYCHOLOGY (SN)
2131,67187610,UG,BS   ,Bachelor of Science,10/31/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
2132,71233470,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
2133,57821750,UG,AA   ,Associate of Arts,10/31/18,AAGN,General Education
2134,57501220,UG,BS   ,Bachelor of Science,9/30/19,BSBIO,General Biology
2135,118553540,UG,BS   ,Bachelor of Science,8/23/22,BSPSO,PSYCHOLOGY (SN)
2136,120361010,UG,AML  ,Assoc Min Leadership,5/3/22,APMLO,MINISTERIAL LEADERSHIP (PA-O)
2137,67202240,UG,BS   ,Bachelor of Science,12/10/21,BSDMD,Digital Media & Design (SN)
2138,67219530,UG,BS   ,Bachelor of Science,12/10/21,BSFLM,Film Production
2139,67220860,UG,BA   ,Bachelor of Arts,4/30/21,BAGRD,Graphic Design
2140,71309280,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
2141,984200,UG,BS   ,Bachelor of Science,8/31/19,BSHUS,Human Services (SN)
2142,71311940,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
2143,36226540,UG,BS   ,Bachelor of Science,4/24/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
2144,92174320,UG,BS   ,Bachelor of Science,6/27/23,BSBPL,Business & Professional Leadership (SN)
2145,61464620,UG,BBA  ,Bachelor of Busi Admin,9/1/21,BBA,Business Administration (SN)
2146,92208900,UG,BS   ,Bachelor of Science,8/23/22,BPMTS,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (PA-S)
2147,95539220,UG,AA   ,Associate of Arts,5/2/23,AAGN,General Education
2148,95541880,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
2149,95559170,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
2150,95568480,UG,BS   ,Bachelor of Science,4/28/22,BSKEX,Kinesiology: Exercise Science
2151,27403320,UG,BS   ,Bachelor of Science,3/17/22,BPMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (PA-O)
2152,27602820,UG,BBA  ,Bachelor of Busi Admin,5/4/18,BBA,Business Administration (SN)
2153,71363810,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
2154,71366470,UG,BS   ,Bachelor of Science,12/10/20,BSACT,Accounting
2155,120146880,UG,BS   ,Bachelor of Science,8/22/23,BSPLS,Political Science
2156,92252790,UG,BS   ,Bachelor of Science,8/22/23,BSPSO,PSYCHOLOGY (SN)
2157,71387750,UG,BBA  ,Bachelor of Busi Admin,12/13/19,BBA,Business Administration (SN)
2158,71391740,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
2159,71393070,UG,BBA  ,Bachelor of Busi Admin,12/14/18,BBA,Business Administration (SN)
2160,71401050,UG,BBA  ,Bachelor of Busi Admin,12/17/20,BBA,Business Administration (SN)
2161,71403710,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
2162,71407700,UG,BSW  ,Bachelor of Social Work,12/8/22,BSW,Social Work
2163,116634350,UG,BS   ,Bachelor of Science,5/3/22,BSCMS,Communication & Mass Media (SN)
2164,83296570,UG,BSW  ,Bachelor of Social Work,4/27/23,BSW,Social Work
2165,92274070,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
2166,54891760,UG,BM   ,Bachelor of Music,2/10/20,BMPV,MUSIC PERFORMANCE: VOCAL
2167,71421000,UG,BS   ,Bachelor of Science,12/10/20,SDENG,Secondary English
2168,71436960,UG,BS   ,Bachelor of Science,5/2/23,BSLDR,Organizational Leadership
2169,71443610,UG,BS   ,Bachelor of Science,12/17/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
2170,71444940,UG,BA   ,Bachelor of Arts,4/30/21,BAENG,ENGLISH
2171,71458240,UG,BS   ,Bachelor of Science,12/10/21,BSPSO,PSYCHOLOGY (SN)
2172,71476860,UG,AA   ,Associate of Arts,4/30/21,AAGN,General Education
2173,101278170,UG,BS   ,Bachelor of Science,5/2/23,BSDMD,Digital Media & Design (SN)
2174,113790810,UG,BS   ,Bachelor of Science,5/2/23,BSHUS,Human Services (SN)
2175,73745840,UG,BS   ,Bachelor of Science,4/29/22,BSCOM,COMMUNICATION
2176,116787300,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
2177,117082560,UG,BS   ,Bachelor of Science,12/12/23,BSMDD,DIGITAL MEDIA & DESIGN: DIGITAL DESIGN
2178,67955020,UG,BS   ,Bachelor of Science,5/2/23,BSCMS,Communication & Mass Media (SN)
2179,74027800,UG,BS   ,Bachelor of Science,5/3/22,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
2180,95619020,UG,BS   ,Bachelor of Science,5/3/22,BSMKT,Marketing
2181,71487500,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
2182,71488830,UG,BS   ,Bachelor of Science,8/11/22,BSCHM,CHURCH MUSIC
2183,112811930,UG,AML  ,Assoc Min Leadership,12/10/21,APMLO,MINISTERIAL LEADERSHIP (PA-O)
2184,113076600,UG,BS   ,Bachelor of Science,12/12/23,BSTHM,Tourism & Hospitality Management
2185,95710790,UG,BS   ,Bachelor of Science,1/18/23,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
2186,95713450,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
2187,111169380,UG,AML  ,Assoc Min Leadership,5/2/23,AML,Ministerial Leadership (SN)
2188,114459800,UG,BA   ,Bachelor of Arts,12/7/23,BAGRD,Graphic Design
2189,120619030,UG,BS   ,Bachelor of Science,8/31/23,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
2190,95763990,UG,BBA  ,Bachelor of Busi Admin,9/1/21,BBA,Business Administration (SN)
2191,119508480,UG,BS   ,Bachelor of Science,5/2/23,BSBST,Business Studies
2192,119821030,UG,BS   ,Bachelor of Science,12/15/22,BSGS,General Studies
2193,92831340,UG,BS   ,Bachelor of Science,12/7/23,BSPSY,Psychology
2194,75183570,UG,BS   ,Bachelor of Science,5/3/22,BSMGT,Management
2195,112990150,UG,BS   ,Bachelor of Science,12/7/23,BSCOM,COMMUNICATION
2196,116623710,UG,BS   ,Bachelor of Science,8/22/23,BSECE,Early Childhood Education
2197,75184900,UG,BS   ,Bachelor of Science,4/29/22,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
2198,75191550,UG,BS   ,Bachelor of Science,4/24/20,BSPR,PUBLIC RELATIONS
2199,75194210,UG,BS   ,Bachelor of Science,7/10/20,BSINB,International Business
2200,114348080,UG,BS   ,Bachelor of Science,8/22/23,BSMKT,Marketing
2201,75231450,UG,AA   ,Associate of Arts,6/30/20,AAGN,General Education
2202,75238100,UG,BS   ,Bachelor of Science,5/3/22,BSMGT,Management
2203,75247410,UG,BS   ,Bachelor of Science,9/2/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
2204,72756320,UG,BS   ,Bachelor of Science,8/20/20,BSCOM,COMMUNICATION
2205,75263370,UG,BS   ,Bachelor of Science,4/30/21,ELEMK,Elementary Education
2206,75266030,UG,BS   ,Bachelor of Science,9/10/20,BSSMB,SPORT MANAGEMENT: BUSINESS
2207,57960070,UG,BS   ,Bachelor of Science,4/30/21,BSHUS,Human Services (SN)
2208,39540900,UG,BS   ,Bachelor of Science,2/10/21,BSMLM,Ministerial Leadership: Christian Ministry (SN)
2209,57995980,UG,BS   ,Bachelor of Science,12/14/18,BSPSO,PSYCHOLOGY (SN)
2210,75272680,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
2211,73618160,UG,BS   ,Bachelor of Science,4/24/20,BSCRO,Criminal Justice (SN)
2212,58105040,UG,BS   ,Bachelor of Science,8/31/19,BSPSO,PSYCHOLOGY (SN)
2213,75308590,UG,BA   ,Bachelor of Arts,12/4/23,BAVAR,Visual Arts
2214,75331200,UG,BS   ,Bachelor of Science,5/3/22,BSPLS,Political Science
2215,75341840,UG,BS   ,Bachelor of Science,4/30/21,BSHUS,Human Services (SN)
2216,75344500,UG,BS   ,Bachelor of Science,8/31/19,BSMGT,Management
2217,62898360,UG,BS   ,Bachelor of Science,12/10/20,BSHUS,Human Services (SN)
2218,62899690,UG,BS   ,Bachelor of Science,4/29/22,BSBCR,BIOCHEMISTRY: RESEARCH
2219,75356470,UG,ACM  ,Assoc Christian Ministry,4/24/20,ACM,Christian Ministry (SN)
2220,75380410,UG,BS   ,Bachelor of Science,5/3/22,BSKEX,Kinesiology: Exercise Science
2221,62936930,UG,BS   ,Bachelor of Science,12/14/18,BSCRO,Criminal Justice (SN)
2222,79145640,UG,BS   ,Bachelor of Science,5/3/22,BSPSO,PSYCHOLOGY (SN)
2223,79150960,UG,BS   ,Bachelor of Science,4/29/22,BIOPR,BIOLOGY: PRE-MED
2224,58196810,UG,BS   ,Bachelor of Science,4/24/20,BIOPR,BIOLOGY: PRE-MED
2225,75433610,UG,BS   ,Bachelor of Science,4/27/23,BSSMB,SPORT MANAGEMENT: BUSINESS
2226,62988800,UG,BS   ,Bachelor of Science,12/14/18,BSPSY,Psychology
2227,62995450,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
2228,62998110,UG,BS   ,Bachelor of Science,12/22/22,BSPSY,Psychology
2229,79182880,UG,BS   ,Bachelor of Science,4/24/20,BSPLS,Political Science
2230,50880480,UG,BS   ,Bachelor of Science,8/31/18,BSKEX,Kinesiology: Exercise Science
2231,50883140,UG,BS   ,Bachelor of Science,12/14/18,BSSML,SPORT MANAGEMENT: LEADERSHIP
